cf_id,contact_id,category_id,subcategory_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,staff_pick,spotlight
1835,4109,3,3,"Sanchez, Cross and Savage",Sharable mobile knowledgebase,6000.0,3841.0,failed,71,US,USD,2021-02-15,2021-05-05,False,False
2097,5739,7,12,Pineda Ltd,Cross-group global system engine,8700.0,4531.0,failed,42,US,USD,2020-08-11,2021-10-08,False,True
1165,5887,5,5,Powell and Sons,Centralized clear-thinking conglomeration,18900.0,60934.0,successful,909,US,USD,2020-10-17,2021-07-31,False,False
1368,1651,3,3,Nunez-Richards,De-engineered cohesive system engine,86400.0,103255.0,successful,1613,US,USD,2020-10-12,2021-10-21,False,False
2331,1628,6,19,Pugh LLC,Reactive analyzing function,8900.0,13065.0,successful,136,US,USD,2020-08-15,2021-07-04,False,False
3145,2642,2,2,Rowe-Wong,Robust hybrid budgetary management,700.0,6654.0,successful,130,US,USD,2021-07-16,2021-12-17,False,False
2313,6020,1,1,Williams-Santos,Open-source analyzing monitoring,9400.0,6852.0,failed,156,CA,CAD,2021-01-15,2021-04-08,False,True
251,4747,4,4,Weber Inc,Up-sized discrete firmware,157600.0,124517.0,failed,1368,GB,GBP,2021-01-13,2021-11-02,False,False
1956,5534,5,5,"Avery, Brown and Parker",Exclusive intangible extranet,7900.0,5113.0,failed,102,US,USD,2020-08-11,2021-06-25,False,False
1575,4790,6,16,Cox Group,Synergized analyzing process improvement,7100.0,5824.0,failed,86,AU,AUD,2021-01-20,2021-04-29,False,False
1917,4632,7,12,Jensen LLC,Realigned dedicated system engine,600.0,6226.0,successful,102,US,USD,2020-10-27,2021-09-11,False,False
2447,1952,4,4,Brown Inc,Object-based bandwidth-monitored concept,156800.0,20243.0,failed,253,US,USD,2021-09-19,2021-12-04,False,False
1813,4388,5,11,Hale-Hayes,Ameliorated client-driven open system,121600.0,188288.0,successful,4006,US,USD,2021-01-05,2021-11-27,False,False
367,5529,4,4,Mcbride PLC,Upgradable leadingedge Local Area Network,157300.0,11167.0,failed,157,US,USD,2020-10-18,2021-02-25,False,True
1803,1316,4,4,Harris-Jennings,Customizable intermediate data-warehouse,70300.0,146595.0,successful,1629,US,USD,2021-05-01,2021-09-16,False,True
284,1670,5,7,Becker-Scott,Managed optimizing archive,7900.0,7875.0,failed,183,US,USD,2021-12-23,2021-12-26,False,True
2603,4909,4,4,"Todd, Freeman and Henry",Diverse systematic projection,73800.0,148779.0,successful,2188,US,USD,2020-10-17,2021-06-01,False,False
653,3401,2,2,"Martinez, Garza and Young",Up-sized web-enabled info-mediaries,108500.0,175868.0,successful,2409,IT,EUR,2021-01-06,2021-10-27,False,False
1131,4619,5,5,Smith-Ramos,Persevering optimizing Graphical User Interface,140300.0,5112.0,failed,82,DK,DKK,2020-09-20,2021-06-27,False,False
349,4722,1,1,Brown-George,Cross-platform tertiary array,100.0,5.0,failed,1,GB,GBP,2021-04-20,2021-06-30,False,False
2509,2188,3,9,Waters and Sons,Inverse neutral structure,6300.0,13018.0,successful,194,US,USD,2021-08-12,2022-01-16,True,False
3139,5497,4,4,Brown Ltd,Quality-focused system-worthy support,71100.0,91176.0,successful,1140,US,USD,2020-11-08,2021-05-21,False,False
480,5711,4,4,"Christian, Yates and Greer",Vision-oriented 5thgeneration array,5300.0,6342.0,successful,102,US,USD,2021-02-16,2021-11-04,False,False
1205,4076,4,4,"Cole, Hernandez and Rodriguez",Cross-platform logistical circuit,88700.0,151438.0,successful,2857,US,USD,2021-03-27,2021-10-01,False,False
291,1847,6,10,"Ortiz, Valenzuela and Collins",Profound solution-oriented matrix,3300.0,6178.0,successful,107,US,USD,2021-01-04,2021-07-28,False,False
1758,2816,2,2,Valencia PLC,Extended asynchronous initiative,3400.0,6405.0,successful,160,GB,GBP,2021-05-13,2021-08-21,False,False
766,5019,1,1,"Gordon, Mendez and Johnson",Fundamental needs-based frame,137600.0,180667.0,successful,2230,US,USD,2020-08-29,2021-08-05,False,False
569,4869,2,18,Johnson Group,Compatible full-range leverage,3900.0,11075.0,successful,316,US,USD,2021-02-28,2021-05-08,False,True
50,3613,5,23,Rose-Fuller,Upgradable holistic system engine,10000.0,12042.0,successful,117,US,USD,2021-09-28,2021-10-04,False,False
1875,3069,4,4,"Hughes, Mendez and Patterson",Stand-alone multi-state data-warehouse,42800.0,179356.0,successful,6406,US,USD,2021-09-30,2022-02-01,False,False
3040,2601,4,4,"Brady, Cortez and Rodriguez",Multi-lateral maximized core,8200.0,1136.0,canceled,15,US,USD,2021-03-05,2021-07-02,False,False
179,2133,2,6,"Wang, Nguyen and Horton",Innovative holistic hub,6200.0,8645.0,successful,192,US,USD,2021-09-10,2021-11-05,False,False
114,3164,4,4,"Santos, Williams and Brown",Reverse-engineered 24/7 methodology,1100.0,1914.0,successful,26,CA,CAD,2020-08-21,2021-08-03,False,False
260,3897,4,4,Barnett and Sons,Business-focused dynamic info-mediaries,26500.0,41205.0,successful,723,US,USD,2021-04-06,2021-12-17,False,False
1810,5663,4,4,Petersen-Rodriguez,Digitized clear-thinking installation,8500.0,14488.0,successful,170,IT,EUR,2021-06-28,2021-11-20,False,False
68,3879,2,8,Burnett-Mora,Quality-focused 24/7 superstructure,6400.0,12129.0,successful,238,GB,GBP,2020-09-06,2021-08-01,False,True
1148,5900,4,4,King LLC,Multi-channeled local intranet,1400.0,3496.0,successful,55,US,USD,2021-01-18,2021-12-31,False,False
2489,2272,6,10,Miller Ltd,Open-architected mobile emulation,198600.0,97037.0,failed,1198,US,USD,2020-11-10,2021-10-30,False,False
1586,5436,4,4,Case LLC,Ameliorated foreground methodology,195900.0,55757.0,failed,648,US,USD,2020-02-28,2021-03-01,True,True
2339,3676,8,15,"Swanson, Wilson and Baker",Synergized well-modulated project,4300.0,11525.0,successful,128,AU,AUD,2021-02-25,2021-05-07,False,False
1687,4676,4,4,"Dean, Fox and Phillips",Extended context-sensitive forecast,25600.0,158669.0,successful,2144,US,USD,2021-12-03,2021-12-31,False,False
1260,1563,2,8,Smith-Smith,Total leadingedge neural-net,189000.0,5916.0,failed,64,US,USD,2021-03-10,2021-05-26,False,False
2240,4349,4,4,"Smith, Scott and Rodriguez",Organic actuating protocol,94300.0,150806.0,successful,2693,GB,GBP,2020-04-24,2021-02-24,False,False
1762,1658,8,15,"White, Robertson and Roberts",Down-sized national software,5100.0,14249.0,successful,432,US,USD,2020-05-09,2021-05-22,False,False
331,2552,4,4,Martinez Inc,Organic upward-trending Graphical User Interface,7500.0,5803.0,failed,62,US,USD,2020-07-05,2021-06-08,False,False
1330,4847,4,4,"Tucker, Mccoy and Marquez",Synergistic tertiary budgetary management,6400.0,13205.0,successful,189,US,USD,2020-11-03,2021-06-03,False,True
427,1553,1,1,"Martin, Lee and Armstrong",Open-architected incremental ability,1600.0,11108.0,successful,154,GB,GBP,2020-11-18,2021-08-05,True,False
2929,2632,2,8,"Dunn, Moreno and Green",Intuitive object-oriented task-force,1900.0,2884.0,successful,96,US,USD,2021-02-23,2021-02-28,False,False
2940,1908,4,4,"Jackson, Martinez and Ray",Multi-tiered executive toolset,85900.0,55476.0,failed,750,US,USD,2021-04-05,2022-01-19,False,True
2047,5801,4,4,Patterson-Johnson,Grass-roots directional workforce,9500.0,5973.0,canceled,87,US,USD,2021-08-30,2021-12-01,False,True
536,1935,4,4,Carlson-Hernandez,Quality-focused real-time solution,59200.0,183756.0,successful,3063,US,USD,2021-08-21,2022-01-26,False,False
238,2609,4,4,Parker PLC,Reduced interactive matrix,72100.0,30902.0,live,278,US,USD,2021-01-05,2021-07-21,False,False
30,2740,5,11,Yu and Sons,Adaptive context-sensitive architecture,6700.0,5569.0,failed,105,US,USD,2021-09-28,2021-12-17,False,False
1151,1907,5,20,"Taylor, Johnson and Hernandez",Polarized incremental portal,118200.0,92824.0,canceled,1658,US,USD,2021-08-29,2021-09-24,False,False
1484,1831,5,20,Mack Ltd,Reactive regional access,139000.0,158590.0,successful,2266,US,USD,2021-01-14,2021-02-16,False,False
1941,5177,5,11,Lamb-Sanders,Stand-alone reciprocal frame,197700.0,127591.0,failed,2604,DK,DKK,2021-04-30,2021-12-26,False,True
546,6179,4,4,Williams-Ramirez,Open-architected 24/7 throughput,8500.0,6750.0,failed,65,US,USD,2021-01-14,2021-11-04,False,False
221,2917,4,4,Weaver Ltd,Monitored 24/7 approach,81600.0,9318.0,failed,94,US,USD,2020-04-12,2021-01-14,False,True
2882,1486,5,7,Barnes-Williams,Upgradable explicit forecast,8600.0,4832.0,live,45,US,USD,2021-03-02,2021-12-02,False,True
2938,3735,4,4,"Richardson, Woodward and Hansen",Pre-emptive context-sensitive support,119800.0,19769.0,failed,257,US,USD,2020-11-08,2021-07-24,False,False
785,3838,4,4,"Hunt, Barker and Baker",Business-focused leadingedge instruction set,9400.0,11277.0,successful,194,CH,CHF,2021-05-08,2021-09-15,False,False
2785,2430,3,9,"Ramos, Moreno and Lewis",Extended multi-state knowledge user,9200.0,13382.0,successful,129,CA,CAD,2021-02-13,2021-10-21,False,False
876,2480,4,4,Harris Inc,Future-proofed modular groupware,14900.0,32986.0,successful,375,US,USD,2020-06-05,2021-04-22,False,False
932,3431,4,4,Peters-Nelson,Distributed real-time algorithm,169400.0,81984.0,failed,2928,CA,CAD,2021-03-15,2021-10-01,False,False
507,1742,2,2,"Ferguson, Murphy and Bright",Multi-lateral heuristic throughput,192100.0,178483.0,failed,4697,US,USD,2021-04-25,2021-10-10,False,True
1672,4628,7,12,Robinson Group,Switchable reciprocal middleware,98700.0,87448.0,failed,2915,US,USD,2021-01-25,2021-11-24,False,False
917,2385,6,19,Jordan-Wolfe,Inverse multimedia Graphic Interface,4500.0,1863.0,failed,18,US,USD,2021-04-10,2021-04-25,False,False
2931,2213,1,1,Vargas-Cox,Vision-oriented local contingency,98600.0,62174.0,canceled,723,US,USD,2021-05-06,2021-06-22,True,False
2415,5188,4,4,Yang and Sons,Reactive 6thgeneration hub,121700.0,59003.0,failed,602,CH,CHF,2021-04-29,2021-11-21,True,True
1805,3418,2,18,"Wilson, Wilson and Mathis",Optional asymmetric success,100.0,2.0,failed,1,US,USD,2021-06-11,2021-10-26,False,False
495,5637,5,13,"Wang, Koch and Weaver",Digitized analyzing capacity,196700.0,174039.0,failed,3868,IT,EUR,2021-08-01,2021-12-27,False,False
2988,3530,3,3,Cisneros Ltd,Vision-oriented regional hub,10000.0,12684.0,successful,409,US,USD,2020-10-17,2021-08-24,False,False
3169,3731,3,3,Williams-Jones,Monitored incremental info-mediaries,600.0,14033.0,successful,234,US,USD,2020-05-06,2021-05-31,False,False
467,3219,2,17,"Roberts, Hinton and Williams",Programmable static middleware,35000.0,177936.0,successful,3016,US,USD,2020-07-04,2021-03-31,False,False
1551,2392,8,15,"Gonzalez, Williams and Benson",Multi-layered bottom-line encryption,6900.0,13212.0,successful,264,US,USD,2020-07-30,2021-07-03,True,False
2467,5103,1,1,"Hobbs, Brown and Lee",Vision-oriented systematic Graphical User Interface,118400.0,49879.0,failed,504,AU,AUD,2021-02-07,2021-06-11,False,False
1193,3992,5,23,"Russo, Kim and Mccoy",Balanced optimal hardware,10000.0,824.0,failed,14,US,USD,2020-11-17,2021-09-22,False,False
1016,2442,2,2,"Howell, Myers and Olson",Self-enabling mission-critical success,52600.0,31594.0,canceled,390,US,USD,2021-04-24,2021-08-05,False,False
313,2913,5,5,Bailey and Sons,Grass-roots dynamic emulation,120700.0,57010.0,failed,750,GB,GBP,2021-06-19,2022-01-03,False,False
117,1631,4,4,Jensen-Brown,Fundamental disintermediate matrix,9100.0,7438.0,failed,77,US,USD,2021-04-01,2021-04-11,True,False
2747,4073,2,18,Smith Group,Right-sized secondary challenge,106800.0,57872.0,failed,752,DK,DKK,2021-08-27,2021-12-19,False,False
1244,4568,4,4,Murphy-Farrell,Implemented exuding software,9100.0,8906.0,failed,131,US,USD,2021-01-23,2021-04-17,False,False
564,1830,4,4,Everett-Wolfe,Total optimizing software,10000.0,7724.0,failed,87,US,USD,2020-12-09,2021-06-14,False,False
3129,2623,2,18,Young PLC,Optional maximized attitude,79400.0,26571.0,failed,1063,US,USD,2020-05-20,2021-02-06,False,False
800,4327,5,5,Park-Goodman,Customer-focused impactful extranet,5100.0,12219.0,successful,272,US,USD,2020-10-29,2021-03-25,False,True
1255,3713,4,4,"York, Barr and Grant",Cloned bottom-line success,3100.0,1985.0,canceled,25,US,USD,2020-12-21,2021-02-24,False,True
2448,2389,9,24,Little Ltd,Decentralized bandwidth-monitored ability,6900.0,12155.0,successful,419,US,USD,2021-01-25,2021-04-18,False,False
578,5141,4,4,Brown and Sons,Programmable leadingedge budgetary management,27500.0,5593.0,failed,76,US,USD,2021-06-08,2022-01-03,False,False
418,3522,4,4,"Payne, Garrett and Thomas",Upgradable bi-directional concept,48800.0,175020.0,successful,1621,IT,EUR,2020-12-21,2021-12-15,False,False
255,1334,2,8,Robinson Group,Re-contextualized homogeneous flexibility,16200.0,75955.0,successful,1101,US,USD,2020-07-03,2021-05-18,False,False
1918,4721,4,4,Robinson-Kelly,Monitored bi-directional standardization,97600.0,119127.0,successful,1073,US,USD,2020-08-29,2021-06-14,False,True
2837,3768,4,4,Kelly-Colon,Stand-alone grid-enabled leverage,197900.0,110689.0,failed,4428,AU,AUD,2021-09-18,2021-11-30,False,False
842,1639,2,8,"Turner, Scott and Gentry",Assimilated regional groupware,5600.0,2445.0,failed,58,IT,EUR,2021-03-31,2021-12-04,False,False
503,5149,8,15,Sanchez Ltd,Up-sized 24hour instruction set,170700.0,57250.0,canceled,1218,US,USD,2021-05-14,2021-08-08,False,False
602,2153,9,24,Giles-Smith,Right-sized web-enabled intranet,9700.0,11929.0,successful,331,US,USD,2022-02-01,2022-02-16,False,False
1317,2767,8,15,Thompson-Moreno,Expanded needs-based orchestration,62300.0,118214.0,successful,1170,US,USD,2021-03-10,2022-01-12,False,False
2071,5124,6,14,Murphy-Fox,Organic system-worthy orchestration,5300.0,4432.0,failed,111,US,USD,2021-06-08,2021-12-27,False,False
2773,2097,5,7,Rodriguez-Patterson,Inverse static standardization,99500.0,17879.0,canceled,215,US,USD,2021-02-27,2021-11-23,False,False
1814,4796,1,1,Davis Ltd,Synchronized motivating solution,1400.0,14511.0,successful,363,US,USD,2020-10-11,2021-04-05,False,True
2600,5849,7,21,Nelson-Valdez,Open-source 4thgeneration open system,145600.0,141822.0,failed,2955,US,USD,2020-02-14,2021-04-06,False,True
426,1495,4,4,Kelly PLC,Decentralized context-sensitive superstructure,184100.0,159037.0,failed,1657,US,USD,2021-03-11,2021-07-05,False,False
2206,2462,4,4,Nguyen and Sons,Compatible 5thgeneration concept,5400.0,8109.0,successful,103,US,USD,2020-09-13,2021-02-12,False,False
2032,2280,4,4,Jones PLC,Virtual systemic intranet,2300.0,8244.0,successful,147,US,USD,2021-01-30,2021-04-09,False,False
397,1877,6,10,Gilmore LLC,Optimized systemic algorithm,1400.0,7600.0,successful,110,CA,CAD,2020-12-09,2021-07-17,False,False
865,6108,4,4,Lee-Cobb,Customizable homogeneous firmware,140000.0,94501.0,failed,926,CA,CAD,2021-04-14,2022-01-07,False,False
3027,4427,3,9,"Jones, Wiley and Robbins",Front-line cohesive extranet,7500.0,14381.0,successful,134,US,USD,2020-11-01,2021-10-22,False,False
31,2881,4,4,"Martin, Gates and Holt",Distributed holistic neural-net,1500.0,13980.0,successful,269,US,USD,2021-01-11,2021-04-21,False,False
1234,2339,5,20,"Bowen, Davies and Burns",Devolved client-server monitoring,2900.0,12449.0,successful,175,US,USD,2021-01-18,2021-08-14,False,True
497,5156,3,3,Nguyen Inc,Seamless directional capacity,7300.0,7348.0,successful,69,US,USD,2020-09-11,2021-06-19,False,False
2084,4750,5,5,Walsh-Watts,Polarized actuating implementation,3600.0,8158.0,successful,190,US,USD,2021-10-05,2021-11-24,False,True
337,4852,5,5,"Ray, Li and Li",Front-line disintermediate hub,5000.0,7119.0,successful,237,US,USD,2021-02-04,2021-08-14,True,True
3182,5734,2,2,Murray Ltd,Decentralized 4thgeneration challenge,6000.0,5438.0,failed,77,GB,GBP,2020-11-19,2021-10-20,False,False
1494,3801,4,4,Bradford-Silva,Reverse-engineered composite hierarchy,180400.0,115396.0,failed,1748,US,USD,2020-10-09,2021-06-26,False,False
2570,4474,4,4,Mora-Bradley,Programmable tangible ability,9100.0,7656.0,failed,79,US,USD,2021-01-09,2021-08-01,False,False
2205,1992,2,2,"Cardenas, Thompson and Carey",Configurable full-range emulation,9200.0,12322.0,successful,196,IT,EUR,2021-04-10,2021-04-20,True,False
314,5796,4,4,"Lopez, Reid and Johnson",Total real-time hardware,164100.0,96888.0,failed,889,US,USD,2021-03-22,2021-09-20,False,True
1659,1373,2,6,Fox-Williams,Profound system-worthy functionalities,128900.0,196960.0,successful,7295,US,USD,2021-12-15,2022-01-13,False,False
1656,1879,3,9,"Taylor, Wood and Taylor",Cloned hybrid focus group,42100.0,188057.0,successful,2893,CA,CAD,2020-07-15,2021-03-11,False,False
514,3072,5,7,King Inc,Ergonomic dedicated focus group,7400.0,6245.0,failed,56,US,USD,2020-12-23,2021-09-26,False,False
649,4561,3,9,"Cole, Petty and Cameron",Realigned zero administration paradigm,100.0,3.0,failed,1,US,USD,2020-08-12,2021-04-17,False,False
1769,5201,4,4,Mcclain LLC,Open-source multi-tasking methodology,52000.0,91014.0,successful,820,US,USD,2021-01-17,2021-09-09,True,False
33,5871,3,9,Sims-Gross,Object-based attitude-oriented analyzer,8700.0,4710.0,failed,83,US,USD,2021-03-05,2021-03-27,False,False
195,3041,6,19,Perez Group,Cross-platform tertiary hub,63400.0,197728.0,successful,2038,US,USD,2021-05-01,2021-11-03,True,True
742,5864,5,11,Haynes-Williams,Seamless clear-thinking artificial intelligence,8700.0,10682.0,successful,116,US,USD,2020-09-05,2021-04-25,False,False
2093,3999,6,10,Ford LLC,Centralized tangible success,169700.0,168048.0,failed,2025,GB,GBP,2021-08-01,2021-10-05,False,False
1338,4849,3,3,Moreno Ltd,Customer-focused multimedia methodology,108400.0,138586.0,successful,1345,AU,AUD,2021-04-14,2021-05-30,False,True
52,5461,5,7,"Moore, Cook and Wright",Visionary maximized Local Area Network,7300.0,11579.0,successful,168,US,USD,2021-03-19,2021-05-17,False,False
1651,5946,4,4,Ortega LLC,Secured bifurcated intranet,1700.0,12020.0,successful,137,CH,CHF,2021-04-12,2021-09-07,False,False
452,4508,4,4,"Silva, Walker and Martin",Grass-roots 4thgeneration product,9800.0,13954.0,successful,186,IT,EUR,2022-01-15,2022-01-20,False,False
1808,5096,4,4,"Huynh, Gallegos and Mills",Reduced next generation info-mediaries,4300.0,6358.0,successful,125,US,USD,2021-04-14,2021-10-08,False,True
2288,5443,4,4,Anderson LLC,Customizable full-range artificial intelligence,6200.0,1260.0,failed,14,IT,EUR,2020-05-20,2021-06-23,True,True
1855,2165,4,4,Garza-Bryant,Programmable leadingedge contingency,800.0,14725.0,successful,202,US,USD,2021-07-16,2021-11-19,False,False
3035,2125,6,16,Mays LLC,Multi-layered global groupware,6900.0,11174.0,successful,103,US,USD,2020-03-14,2021-01-31,False,False
2285,6141,2,2,Evans-Jones,Switchable methodical superstructure,38500.0,182036.0,successful,1785,US,USD,2021-03-15,2021-09-22,False,False
1203,5245,7,21,"Fischer, Torres and Walker",Expanded even-keeled portal,118000.0,28870.0,failed,656,US,USD,2021-06-16,2021-08-03,False,False
2852,2190,4,4,"Tapia, Kramer and Hicks",Advanced modular moderator,2000.0,10353.0,successful,157,US,USD,2021-04-29,2021-08-15,False,True
2160,2243,5,5,"Barnes, Wilcox and Riley",Reverse-engineered well-modulated ability,5600.0,13868.0,successful,555,US,USD,2021-02-21,2022-01-02,False,False
113,3336,3,9,Reyes PLC,Expanded optimal pricing structure,8300.0,8317.0,successful,297,US,USD,2020-09-13,2021-04-30,False,False
2609,3305,6,14,"Pace, Simpson and Watkins",Down-sized uniform ability,6900.0,10557.0,successful,123,US,USD,2020-12-02,2021-03-22,False,False
2529,6191,4,4,"Valenzuela, Davidson and Castro",Multi-layered upward-trending conglomeration,8700.0,3227.0,canceled,38,DK,DKK,2021-04-14,2021-07-10,False,True
1780,1326,2,2,Dominguez-Owens,Open-architected systematic intranet,123600.0,5429.0,canceled,60,US,USD,2021-07-16,2021-08-17,False,False
1840,6159,5,5,Thomas-Simmons,Proactive 24hour frame,48500.0,75906.0,successful,3036,US,USD,2021-04-10,2021-07-20,False,False
2280,2003,4,4,Beck-Knight,Exclusive fresh-thinking model,4900.0,13250.0,successful,144,AU,AUD,2020-11-16,2021-09-14,False,False
3150,5881,4,4,Mccoy Ltd,Business-focused encompassing intranet,8400.0,11261.0,successful,121,GB,GBP,2020-10-22,2021-10-11,False,True
2490,1918,7,21,Dawson-Tyler,Optional 6thgeneration access,193200.0,97369.0,failed,1596,US,USD,2020-12-08,2021-07-28,False,False
3081,2157,4,4,Johns-Thomas,Realigned web-enabled functionalities,54300.0,48227.0,canceled,524,US,USD,2020-11-25,2021-04-07,False,True
1954,3149,3,3,"Quinn, Cruz and Schmidt",Enterprise-wide multimedia software,8900.0,14685.0,successful,181,US,USD,2021-05-01,2021-10-20,False,False
2560,2444,4,4,Stewart Inc,Versatile mission-critical knowledgebase,4200.0,735.0,failed,10,US,USD,2021-01-24,2021-04-13,False,False
1071,6207,5,7,Moore Group,Multi-lateral object-oriented open system,5600.0,10397.0,successful,122,US,USD,2021-12-09,2022-02-02,False,False
1649,5580,3,9,Carson PLC,Visionary system-worthy attitude,28800.0,118847.0,successful,1071,CA,CAD,2021-09-05,2022-02-22,False,False
685,5942,3,3,"Cruz, Hall and Mason",Synergized content-based hierarchy,8000.0,7220.0,canceled,219,US,USD,2021-06-06,2021-07-08,False,False
1069,1592,2,2,"Glass, Baker and Jones",Business-focused 24hour access,117000.0,107622.0,failed,1121,US,USD,2021-05-24,2021-12-31,False,True
1277,2344,2,17,Marquez-Kerr,Automated hybrid orchestration,15800.0,83267.0,successful,980,US,USD,2021-04-01,2022-01-01,False,False
2764,5995,4,4,Stone PLC,Exclusive 5thgeneration leverage,4200.0,13404.0,successful,536,US,USD,2021-07-13,2021-09-17,False,True
959,5022,8,15,Caldwell PLC,Grass-roots zero administration alliance,37100.0,131404.0,successful,1991,US,USD,2020-12-17,2021-03-21,False,False
1746,5991,6,10,Silva-Hawkins,Proactive heuristic orchestration,7700.0,2533.0,canceled,29,US,USD,2020-09-21,2021-01-10,False,False
2392,4020,2,8,Gardner Inc,Function-based systematic Graphical User Interface,3700.0,5028.0,successful,180,US,USD,2021-07-22,2022-01-03,False,False
2762,6028,4,4,Garcia Group,Extended zero administration software,74700.0,1557.0,failed,15,US,USD,2021-03-23,2021-06-16,False,True
1699,2790,2,8,Meyer-Avila,Multi-tiered discrete support,10000.0,6100.0,failed,191,US,USD,2020-12-02,2021-05-28,False,False
220,4033,4,4,"Nelson, Smith and Graham",Phased system-worthy conglomeration,5300.0,1592.0,failed,16,US,USD,2020-01-15,2021-02-03,False,False
285,1261,4,4,Garcia Ltd,Balanced mobile alliance,1200.0,14150.0,successful,130,US,USD,2020-07-12,2021-07-10,False,False
2182,1979,2,6,West-Stevens,Reactive solution-oriented groupware,1200.0,13513.0,successful,122,US,USD,2021-03-30,2021-07-15,False,False
2244,2122,4,4,Clark-Conrad,Exclusive bandwidth-monitored orchestration,3900.0,504.0,failed,17,US,USD,2021-07-27,2021-09-17,False,True
2357,4506,4,4,Fitzgerald Group,Intuitive exuding initiative,2000.0,14240.0,successful,140,US,USD,2020-10-12,2021-11-30,False,True
971,3016,3,9,"Hill, Mccann and Moore",Streamlined needs-based knowledge user,6900.0,2091.0,failed,34,US,USD,2020-07-21,2021-06-11,False,False
2077,3272,3,3,Edwards LLC,Automated system-worthy structure,55800.0,118580.0,successful,3388,US,USD,2020-12-25,2021-08-06,False,False
2197,1375,4,4,Greer and Sons,Secured clear-thinking intranet,4900.0,11214.0,successful,280,US,USD,2021-02-25,2021-04-28,False,False
1294,4014,5,11,Martinez PLC,Cloned actuating architecture,194900.0,68137.0,canceled,614,US,USD,2020-07-13,2021-06-20,False,True
1111,3199,3,9,Hunter-Logan,Down-sized needs-based task-force,8600.0,13527.0,successful,366,IT,EUR,2020-08-20,2021-04-08,False,True
985,2184,2,6,Ramos and Sons,Extended responsive Internet solution,100.0,1.0,failed,1,GB,GBP,2021-06-11,2021-06-28,False,False
487,2170,6,10,Lane-Barber,Universal value-added moderator,3600.0,8363.0,successful,270,US,USD,2021-03-08,2021-07-22,True,True
1496,1478,4,4,Lowery Group,Sharable motivating emulation,5800.0,5362.0,canceled,114,US,USD,2020-12-24,2021-08-29,False,True
3054,6163,8,15,Guerrero-Griffin,Networked web-enabled product,4700.0,12065.0,successful,137,US,USD,2021-06-10,2022-01-08,False,False
501,1889,4,4,"Perez, Reed and Lee",Advanced dedicated encoding,70400.0,118603.0,successful,3205,US,USD,2020-09-01,2021-07-09,False,False
632,5912,4,4,"Chen, Pollard and Clarke",Stand-alone multi-state project,4500.0,7496.0,successful,288,DK,DKK,2021-03-17,2021-08-10,False,True
1253,2537,4,4,"Serrano, Gallagher and Griffith",Customizable bi-directional monitoring,1300.0,10037.0,successful,148,US,USD,2021-01-23,2021-11-08,False,False
665,2118,5,7,Callahan-Gilbert,Profit-focused motivating function,1400.0,5696.0,successful,114,US,USD,2020-05-20,2021-03-06,False,False
2505,3234,2,2,Logan-Miranda,Proactive systemic firmware,29600.0,167005.0,successful,1518,CA,CAD,2021-11-02,2021-11-10,False,False
1519,3842,2,6,Rodriguez PLC,Grass-roots upward-trending installation,167500.0,114615.0,failed,1274,US,USD,2020-01-19,2021-03-14,False,False
1920,3032,7,12,Smith-Kennedy,Virtual heuristic hub,48300.0,16592.0,failed,210,IT,EUR,2021-08-21,2021-11-19,False,True
2782,3238,2,2,Mitchell-Lee,Customizable leadingedge model,2200.0,14420.0,successful,166,US,USD,2021-07-03,2021-07-22,False,False
2089,2059,2,18,Davis Ltd,Upgradable uniform service-desk,3500.0,6204.0,successful,100,AU,AUD,2021-04-22,2021-07-19,False,False
2607,5238,4,4,Rowland PLC,Inverse client-driven product,5600.0,6338.0,successful,235,US,USD,2020-07-22,2021-07-15,False,True
2464,2578,2,2,Shaffer-Mason,Managed bandwidth-monitored system engine,1100.0,8010.0,successful,148,US,USD,2021-09-27,2021-11-24,False,False
335,4789,2,8,Matthews LLC,Advanced transitional help-desk,3900.0,8125.0,successful,198,US,USD,2020-09-05,2021-04-21,True,True
1973,2357,5,23,Montgomery-Castro,De-engineered disintermediate encryption,43800.0,13653.0,failed,248,AU,AUD,2021-01-26,2022-01-18,False,False
1006,1235,6,19,"Hale, Pearson and Jenkins",Upgradable attitude-oriented project,97200.0,55372.0,failed,513,US,USD,2020-12-17,2021-05-27,False,False
2678,3558,4,4,Ramirez-Calderon,Fundamental zero tolerance alliance,4800.0,11088.0,successful,150,US,USD,2020-10-01,2021-08-11,False,False
2103,1707,7,12,Johnson-Morales,Devolved 24hour forecast,125600.0,109106.0,failed,3410,US,USD,2021-01-26,2021-01-30,False,False
627,2842,4,4,Mathis-Rodriguez,User-centric attitude-oriented intranet,4300.0,11642.0,successful,216,IT,EUR,2021-02-17,2021-06-02,False,True
2242,5318,4,4,"Smith, Mack and Williams",Self-enabling 5thgeneration paradigm,5600.0,2769.0,canceled,26,US,USD,2020-07-04,2021-02-14,False,False
2711,1620,2,8,Johnson-Pace,Persistent 3rdgeneration moratorium,149600.0,169586.0,successful,5139,US,USD,2021-07-10,2022-01-12,False,False
1210,4998,4,4,"Meza, Kirby and Patel",Cross-platform empowering project,53100.0,101185.0,successful,2353,US,USD,2021-04-12,2021-04-21,False,False
